,settlement_date,settlement_period,period_hour,nd,tsd,england_wales_demand,embedded_wind_generation,embedded_wind_capacity,embedded_solar_generation,embedded_solar_capacity,non_bm_stor,pump_storage_pumping,ifa_flow,ifa2_flow,britned_flow,moyle_flow,east_west_flow,nemo_flow,is_holiday,item_id
57013,2024-04-02 22:30:00,46,22:30:00,26008,27500,23653.0,1647,6562,0,17101,0,11,1495,991,532,-451,-530,917,0,UK
57014,2024-04-02 23:00:00,47,23:00:00,23851,25322,21725.0,1686,6562,0,17101,0,9,1495,992,-87,-452,-423,994,0,UK
57015,2024-04-02 23:30:00,48,23:30:00,22968,24539,20926.0,1725,6562,0,17101,0,10,1495,992,-104,-452,-505,999,0,UK
57016,2024-04-03 00:00:00,1,0:00:00,21963,24397,20039.0,1795,6562,0,17101,0,358,1495,992,-497,-451,-531,926,0,UK
57017,2024-04-03 00:30:00,2,0:30:00,21572,24133,19684.0,1864,6562,0,17101,0,391,1495,992,-566,-452,-531,920,0,UK
57018,2024-04-03 01:00:00,3,1:00:00,21445,23985,19603.0,1904,6562,0,17101,0,369,1495,992,-482,-452,-531,994,0,UK
57019,2024-04-03 01:30:00,4,1:30:00,21747,24406,19989.0,1944,6562,0,17101,0,478,1495,992,-479,-451,-531,999,0,UK
57020,2024-04-03 02:00:00,5,2:00:00,21422,24333,19714.0,1951,6562,0,17101,0,86,1495,992,-775,-451,-531,709,0,UK
57021,2024-04-03 02:30:00,6,2:30:00,21378,24314,19710.0,1957,6562,0,17101,0,70,1495,992,-780,-452,-531,688,0,UK
57022,2024-04-03 03:00:00,7,3:00:00,20826,23990,19116.0,1967,6562,0,17101,0,123,1496,992,-827,-452,-531,542,0,UK
57023,2024-04-03 03:30:00,8,3:30:00,20716,23899,18979.0,1976,6562,0,17101,0,124,1497,992,-831,-452,-531,531,0,UK
57024,2024-04-03 04:00:00,9,4:00:00,20728,23951,19042.0,2019,6562,0,17101,0,124,1497,992,-735,-451,-531,370,0,UK
57025,2024-04-03 04:30:00,10,4:30:00,20654,23855,18977.0,2062,6562,0,17101,0,100,1498,992,-727,-452,-531,358,0,UK
57026,2024-04-03 05:00:00,11,5:00:00,21143,24043,19457.0,2102,6562,0,17101,0,119,1497,992,-530,-452,-531,565,0,UK
57027,2024-04-03 05:30:00,12,5:30:00,21463,24407,19804.0,2142,6562,0,17101,0,246,1497,992,-514,-441,-475,580,0,UK
57028,2024-04-03 06:00:00,13,6:00:00,23130,25504,21328.0,2225,6562,0,17101,0,88,1498,991,-460,-351,-207,155,0,UK
57029,2024-04-03 06:30:00,14,6:30:00,24576,26939,22650.0,2307,6562,1,17101,0,9,1498,992,-454,-429,-203,124,0,UK
57030,2024-04-03 07:00:00,15,7:00:00,26449,29248,24351.0,2404,6562,86,17101,0,10,1497,991,-590,-452,-479,229,0,UK
57031,2024-04-03 07:30:00,16,7:30:00,27582,30300,25378.0,2501,6562,384,17101,0,11,1496,991,-571,-452,-437,236,0,UK
57032,2024-04-03 08:00:00,17,8:00:00,29321,30805,26938.0,2635,6562,733,17101,0,11,1495,991,86,-452,-521,528,0,UK
57033,2024-04-03 08:30:00,18,8:30:00,29550,31043,27124.0,2768,6562,1198,17101,0,10,1496,991,102,-452,-531,549,0,UK
57034,2024-04-03 09:00:00,19,9:00:00,30190,31680,27689.0,2895,6562,1448,17101,0,7,1495,991,738,-452,-531,508,0,UK
57035,2024-04-03 09:30:00,20,9:30:00,30356,31845,27836.0,3022,6562,1806,17101,0,6,1495,991,853,-452,-531,504,0,UK
57036,2024-04-03 10:00:00,21,10:00:00,30295,31782,27701.0,3139,6562,2638,17101,0,4,1495,991,823,-452,-531,727,0,UK
57037,2024-04-03 10:30:00,22,10:30:00,30117,31606,27533.0,3256,6562,3151,17101,0,6,1495,991,821,-452,-531,744,0,UK
57038,2024-04-03 11:00:00,23,11:00:00,29753,31242,27168.0,3322,6562,3076,17101,0,6,1495,991,720,-452,-531,982,0,UK
57039,2024-04-03 11:30:00,24,11:30:00,29626,31115,27128.0,3388,6562,3360,17101,0,6,1495,991,713,-452,-531,999,0,UK
57040,2024-04-03 12:00:00,25,12:00:00,29897,31386,27389.0,3424,6562,3501,17101,0,6,1495,991,973,-452,-531,999,0,UK
57041,2024-04-03 12:30:00,26,12:30:00,29537,31026,27022.0,3459,6562,3597,17101,0,6,1494,990,977,-452,-531,999,0,UK
57042,2024-04-03 13:00:00,27,13:00:00,29039,30528,26523.0,3507,6562,3819,17101,0,6,1495,902,914,-452,-531,999,0,UK
57043,2024-04-03 13:30:00,28,13:30:00,28460,29949,26003.0,3554,6562,4028,17101,0,6,1495,895,911,-452,-531,999,0,UK
57044,2024-04-03 14:00:00,29,14:00:00,28065,29920,25675.0,3580,6562,3878,17101,0,6,1495,904,675,-452,-531,960,0,UK
57045,2024-04-03 14:30:00,30,14:30:00,28199,30104,25803.0,3605,6562,3606,17101,0,6,1495,906,624,-452,-531,957,0,UK
57046,2024-04-03 15:00:00,31,15:00:00,28095,30193,25622.0,3623,6562,3194,17101,0,6,1495,985,8,-452,-531,905,0,UK
57047,2024-04-03 15:30:00,32,15:30:00,28402,30519,25882.0,3640,6562,2888,17101,0,6,1495,991,0,-452,-531,901,0,UK
57048,2024-04-03 16:00:00,33,16:00:00,29004,30993,26448.0,3625,6562,2434,17101,0,7,1495,983,450,-452,-531,920,0,UK
57049,2024-04-03 16:30:00,34,16:30:00,29680,31651,27001.0,3609,6562,2044,17101,0,2,1495,982,535,-452,-531,921,0,UK
57050,2024-04-03 17:00:00,35,17:00:00,30573,32542,27818.0,3480,6562,1842,17101,0,0,1495,991,414,-452,-531,806,0,UK
57051,2024-04-03 17:30:00,36,17:30:00,31283,33243,28475.0,3350,6562,1354,17101,0,0,1495,991,409,-452,-531,797,0,UK
57052,2024-04-03 18:00:00,37,18:00:00,31873,33356,29073.0,3153,6562,850,17101,0,0,1494,965,682,-452,-531,1004,0,UK
57053,2024-04-03 18:30:00,38,18:30:00,32217,33695,29448.0,2956,6562,421,17101,0,0,1494,963,703,-447,-531,1019,0,UK
57054,2024-04-03 19:00:00,39,19:00:00,32849,34311,30109.0,2750,6562,101,17101,0,0,1494,989,966,-431,-531,1019,0,UK
57055,2024-04-03 19:30:00,40,19:30:00,32982,34405,30178.0,2544,6562,0,17101,0,3,1495,992,1002,-389,-531,1019,0,UK
57056,2024-04-03 20:00:00,41,20:00:00,32842,34257,29963.0,2419,6562,0,17101,0,4,1495,992,1003,-380,-531,1019,0,UK
57057,2024-04-03 20:30:00,42,20:30:00,31953,33374,29185.0,2293,6562,0,17101,0,4,1495,992,1003,-386,-531,1019,0,UK
57058,2024-04-03 21:00:00,43,21:00:00,30863,32229,28152.0,2163,6562,0,17101,0,3,1495,992,957,-332,-531,1000,0,UK
57059,2024-04-03 21:30:00,44,21:30:00,29597,31068,27006.0,2033,6562,0,17101,0,6,1495,992,953,-434,-531,999,0,UK
57060,2024-04-03 22:00:00,45,22:00:00,28041,29440,25568.0,1918,6562,0,17101,0,4,1495,992,936,-364,-531,999,0,UK
57061,2024-04-03 22:30:00,46,22:30:00,26703,28181,24315.0,1802,6562,0,17101,0,6,1495,992,934,-441,-531,999,0,UK
57062,2024-04-03 23:00:00,47,23:00:00,25046,27062,22867.0,1716,6562,0,17101,0,61,1495,992,906,-452,-531,999,0,UK
57063,2024-04-03 23:30:00,48,23:30:00,23930,26129,21876.0,1629,6562,0,17101,0,107,1496,992,906,-452,-531,999,0,UK
57064,2024-04-04 00:00:00,1,0:00:00,23160,25523,21160.0,1569,6562,0,17101,0,121,1496,992,697,-452,-531,875,0,UK
57065,2024-04-04 00:30:00,2,0:30:00,22924,25300,20918.0,1509,6562,0,17101,0,124,1495,992,681,-452,-531,866,0,UK
57066,2024-04-04 01:00:00,3,1:00:00,22985,24899,21014.0,1502,6562,0,17101,0,122,1495,992,325,-431,-531,978,0,UK
57067,2024-04-04 01:30:00,4,1:30:00,23166,25008,21252.0,1494,6562,0,17101,0,122,1495,992,298,-401,-531,986,0,UK
57068,2024-04-04 02:00:00,5,2:00:00,23058,24902,21132.0,1473,6562,0,17101,0,124,1495,992,178,-401,-531,953,0,UK
57069,2024-04-04 02:30:00,6,2:30:00,22642,24637,20730.0,1452,6562,0,17101,0,275,1495,992,173,-401,-531,950,0,UK
57070,2024-04-04 03:00:00,7,3:00:00,22010,24339,20153.0,1429,6562,0,17101,0,652,1495,992,228,-401,-531,996,0,UK
57071,2024-04-04 03:30:00,8,3:30:00,21669,24040,19827.0,1405,6562,0,17101,0,700,1495,992,233,-401,-531,999,0,UK
57072,2024-04-04 04:00:00,9,4:00:00,21432,23732,19617.0,1418,6562,0,17101,0,693,1495,992,109,-401,-531,999,0,UK
57073,2024-04-04 04:30:00,10,4:30:00,21242,23516,19394.0,1430,6562,0,17101,0,671,1495,992,104,-401,-531,999,0,UK
57074,2024-04-04 05:00:00,11,5:00:00,21699,24020,19754.0,1425,6562,0,17101,0,546,1495,992,6,-422,-531,999,0,UK
57075,2024-04-04 05:30:00,12,5:30:00,22467,24387,20445.0,1420,6562,0,17101,0,150,1487,992,0,-452,-480,999,0,UK
57076,2024-04-04 06:00:00,13,6:00:00,24413,26542,22208.0,1403,6562,0,17101,0,42,1032,992,-332,-451,-530,999,0,UK
57077,2024-04-04 06:30:00,14,6:30:00,26027,28157,23679.0,1385,6562,5,17101,0,7,1004,992,-378,-452,-531,999,0,UK
57078,2024-04-04 07:00:00,15,7:00:00,28015,29513,25477.0,1370,6562,143,17101,0,6,1004,991,489,-451,-531,999,0,UK
57079,2024-04-04 07:30:00,16,7:30:00,29225,30714,26628.0,1354,6562,564,17101,0,6,1004,991,600,-452,-531,999,0,UK
57080,2024-04-04 08:00:00,17,8:00:00,30772,32259,28005.0,1389,6562,1142,17101,0,4,1004,992,528,-452,-531,999,0,UK
57081,2024-04-04 08:30:00,18,8:30:00,31252,32739,28449.0,1424,6562,1688,17101,0,4,1004,992,526,-452,-531,999,0,UK
57082,2024-04-04 09:00:00,19,9:00:00,31214,32701,28425.0,1470,6562,2496,17101,0,5,1003,991,931,-451,-531,999,0,UK
57083,2024-04-04 09:30:00,20,9:30:00,30707,32195,27902.0,1516,6562,3192,17101,0,5,1004,992,1002,-452,-531,999,0,UK
57084,2024-04-04 10:00:00,21,10:00:00,30486,31972,27636.0,1515,6562,3701,17101,0,3,1003,991,1004,-452,-531,999,0,UK
57085,2024-04-04 10:30:00,22,10:30:00,29992,31480,27151.0,1514,6562,4279,17101,0,5,1004,992,1003,-452,-531,999,0,UK
57086,2024-04-04 11:00:00,23,11:00:00,29525,31014,26654.0,1494,6562,5025,17101,0,7,1003,991,1003,-451,-531,999,0,UK
57087,2024-04-04 11:30:00,24,11:30:00,29570,31060,26683.0,1473,6562,5144,17101,0,8,1004,991,1003,-451,-531,999,0,UK
57088,2024-04-04 12:00:00,25,12:00:00,29844,31334,26853.0,1453,6562,5115,17101,0,7,1004,991,1004,-452,-531,999,0,UK
57089,2024-04-04 12:30:00,26,12:30:00,29573,31064,26578.0,1433,6562,5354,17101,0,8,1004,992,1003,-452,-531,999,0,UK
57090,2024-04-04 13:00:00,27,13:00:00,29291,30780,26356.0,1415,6562,5029,17101,0,6,1004,992,1003,-452,-531,999,0,UK
57091,2024-04-04 13:30:00,28,13:30:00,28778,30264,25900.0,1397,6562,5239,17101,0,4,1004,992,1003,-451,-531,999,0,UK
57092,2024-04-04 14:00:00,29,14:00:00,28858,30228,25975.0,1395,6562,4428,17101,0,4,1004,992,1003,-373,-493,999,0,UK
57093,2024-04-04 14:30:00,30,14:30:00,28959,30331,26026.0,1392,6562,4459,17101,0,5,1004,992,1003,-364,-503,999,0,UK
57094,2024-04-04 15:00:00,31,15:00:00,29413,30755,26484.0,1392,6562,3966,17101,0,5,1004,992,1003,-315,-522,999,0,UK
57095,2024-04-04 15:30:00,32,15:30:00,29911,31198,27000.0,1391,6562,3044,17101,0,6,1004,992,1003,-278,-503,999,0,UK
57096,2024-04-04 16:00:00,33,16:00:00,30202,31478,27250.0,1417,6562,2368,17101,0,5,1004,992,1003,-320,-451,1018,0,UK
57097,2024-04-04 16:30:00,34,16:30:00,30803,32041,27825.0,1443,6562,1868,17101,0,5,1004,992,1003,-280,-453,1019,0,UK
57098,2024-04-04 17:00:00,35,17:00:00,31869,32971,28894.0,1458,6562,1300,17101,0,5,1004,992,1003,-391,-206,1019,0,UK
57099,2024-04-04 17:30:00,36,17:30:00,32519,33504,29608.0,1472,6562,782,17101,0,5,1004,992,1003,-290,-190,1019,0,UK
57100,2024-04-04 18:00:00,37,18:00:00,33081,33747,30215.0,1546,6562,472,17101,0,5,1004,992,1002,-140,-21,1019,0,UK
57101,2024-04-04 18:30:00,38,18:30:00,33295,33800,30427.0,1619,6562,203,17101,0,5,1004,992,999,11,0,1019,0,UK
57102,2024-04-04 19:00:00,39,19:00:00,33245,33750,30405.0,1746,6562,31,17101,0,5,1003,992,410,160,123,1019,0,UK
57103,2024-04-04 19:30:00,40,19:30:00,33313,33818,30453.0,1872,6562,0,17101,0,5,1004,992,363,285,99,1019,0,UK
57104,2024-04-04 20:00:00,41,20:00:00,32522,33027,29660.0,2011,6562,0,17101,0,5,1004,992,953,187,0,1019,0,UK
57105,2024-04-04 20:30:00,42,20:30:00,31800,32376,28923.0,2149,6562,0,17101,0,4,1004,992,1002,64,-72,1019,0,UK
57106,2024-04-04 21:00:00,43,21:00:00,30442,30946,27670.0,2268,6562,0,17101,0,4,1004,992,1002,133,24,1001,0,UK
57107,2024-04-04 21:30:00,44,21:30:00,28724,29227,26137.0,2386,6562,0,17101,0,3,1004,992,1003,35,62,999,0,UK
57108,2024-04-04 22:00:00,45,22:00:00,26996,27561,24603.0,2524,6562,0,17101,0,2,1004,992,981,-63,41,999,0,UK
57109,2024-04-04 22:30:00,46,22:30:00,25460,26300,23265.0,2662,6562,0,17101,0,3,1007,991,979,-214,-123,999,0,UK
57110,2024-04-04 23:00:00,47,23:00:00,23573,24586,21599.0,2866,6562,0,17101,0,5,1453,992,492,-236,-171,789,0,UK
57111,2024-04-04 23:30:00,48,23:30:00,22701,23726,20816.0,3070,6562,0,17101,0,284,1493,991,443,-95,-1,772,0,UK
57112,2024-04-05 00:00:00,1,0:00:00,21563,23108,19779.0,3183,6562,0,17101,0,523,1219,881,-214,-163,0,236,0,UK
57113,2024-04-05 00:30:00,2,0:30:00,21116,23030,19319.0,3295,6562,0,17104,0,713,1194,864,-250,-306,0,196,0,UK
57114,2024-04-05 01:00:00,3,1:00:00,20753,23399,19047.0,3413,6562,0,17104,0,714,1038,426,-524,-269,0,-207,0,UK
57115,2024-04-05 01:30:00,4,1:30:00,20995,23848,19342.0,3530,6562,0,17104,0,715,1034,381,-563,-311,0,-236,0,UK
57116,2024-04-05 02:00:00,5,2:00:00,20483,24726,18918.0,3624,6562,0,17104,0,714,1457,145,-1010,-349,0,-677,0,UK
57117,2024-04-05 02:30:00,6,2:30:00,20250,24728,18719.0,3718,6562,0,17104,0,714,1499,120,-1014,-349,-110,-709,0,UK
57118,2024-04-05 03:00:00,7,3:00:00,19677,24863,18173.0,3742,6562,0,17104,0,710,1500,-105,-1015,-349,-41,-998,0,UK
57119,2024-04-05 03:30:00,8,3:30:00,19270,24634,17797.0,3765,6562,0,17104,0,705,1496,-128,-1015,-350,-110,-1018,0,UK
57120,2024-04-05 04:00:00,9,4:00:00,19068,24513,17647.0,3731,6562,0,17104,0,561,1311,-269,-1015,-349,-11,-1017,0,UK
57121,2024-04-05 04:30:00,10,4:30:00,19039,24566,17594.0,3697,6562,0,17104,0,660,1294,-259,-1015,-350,0,-1017,0,UK
57122,2024-04-05 05:00:00,11,5:00:00,19328,24292,17808.0,3620,6562,0,17104,0,708,1290,752,-1014,-336,-60,-1011,0,UK
57123,2024-04-05 05:30:00,12,5:30:00,19791,24339,18336.0,3542,6562,0,17104,0,576,1292,855,-1015,-213,-1,-989,0,UK
57124,2024-04-05 06:00:00,13,6:00:00,21724,24933,20012.0,3443,6562,0,17104,0,599,1480,980,-1013,-181,-46,13,0,UK
57125,2024-04-05 06:30:00,14,6:30:00,23121,25919,21181.0,3344,6562,0,17104,0,450,1497,992,-1008,-49,-1,111,0,UK
57126,2024-04-05 07:00:00,15,7:00:00,25240,26548,23010.0,3268,6562,69,17104,0,258,1495,992,-289,14,0,741,0,UK
57127,2024-04-05 07:30:00,16,7:30:00,26379,27320,23901.0,3192,6562,406,17104,0,6,1495,992,-225,114,0,791,0,UK
57128,2024-04-05 08:00:00,17,8:00:00,27812,28316,24994.0,3162,6562,1119,17104,0,4,1495,992,485,28,0,985,0,UK
57129,2024-04-05 08:30:00,18,8:30:00,28285,28789,25342.0,3132,6562,1700,17104,0,4,1494,992,608,82,0,999,0,UK
57130,2024-04-05 09:00:00,19,9:00:00,28683,29190,25578.0,3162,6562,2753,17104,0,7,1493,992,1000,60,0,999,0,UK
57131,2024-04-05 09:30:00,20,9:30:00,28196,28701,25047.0,3191,6562,3447,17104,0,5,1493,992,999,165,0,999,0,UK
57132,2024-04-05 10:00:00,21,10:00:00,27415,27922,24223.0,3298,6562,4015,17104,0,7,1495,992,688,288,3,852,0,UK
57133,2024-04-05 10:30:00,22,10:30:00,26926,27433,23742.0,3405,6562,5199,17104,0,7,1495,992,681,188,144,841,0,UK
57134,2024-04-05 11:00:00,23,11:00:00,25942,26448,22779.0,3479,6562,5400,17104,0,6,1495,993,192,53,15,815,0,UK
57135,2024-04-05 11:30:00,24,11:30:00,25402,25924,22286.0,3552,6562,5838,17104,0,22,1494,992,156,41,0,812,0,UK
57136,2024-04-05 12:00:00,25,12:00:00,24960,25663,21841.0,3621,6562,6350,17104,0,203,1495,992,760,129,0,741,0,UK
57137,2024-04-05 12:30:00,26,12:30:00,24596,25275,21500.0,3690,6562,7081,17104,0,151,1495,992,810,150,0,735,0,UK
57138,2024-04-05 13:00:00,27,13:00:00,24078,25371,21027.0,3772,6562,7151,17104,0,116,1495,993,996,159,0,798,0,UK
57139,2024-04-05 13:30:00,28,13:30:00,23949,25398,20904.0,3854,6562,7319,17104,0,151,1485,991,1003,165,0,802,0,UK
57140,2024-04-05 14:00:00,29,14:00:00,23481,25372,20466.0,3880,6562,6555,17104,0,146,1075,894,1002,209,0,986,0,UK
57141,2024-04-05 14:30:00,30,14:30:00,23532,25444,20597.0,3906,6562,5510,17104,0,125,1036,883,1002,119,0,998,0,UK
57142,2024-04-05 15:00:00,31,15:00:00,23485,25157,20659.0,3910,6562,5345,17104,0,50,1195,796,1003,22,0,542,0,UK
57143,2024-04-05 15:30:00,32,15:30:00,23802,25369,20997.0,3914,6562,4806,17104,0,6,1211,788,1003,77,0,508,0,UK
57144,2024-04-05 16:00:00,33,16:00:00,24742,26029,21926.0,3829,6562,3889,17104,0,8,1380,841,1003,140,0,482,0,UK
57145,2024-04-05 16:30:00,34,16:30:00,25537,26754,22803.0,3743,6562,3207,17104,0,8,1396,848,1003,217,0,480,0,UK
57146,2024-04-05 17:00:00,35,17:00:00,27057,27564,24320.0,3599,6562,2450,17104,0,7,1487,980,944,203,0,358,0,UK
57147,2024-04-05 17:30:00,36,17:30:00,27999,28503,25372.0,3454,6562,1679,17104,0,4,1495,993,936,201,0,351,0,UK
57148,2024-04-05 18:00:00,37,18:00:00,28633,29143,26063.0,3359,6562,879,17104,0,10,1495,993,722,315,32,880,0,UK
57149,2024-04-05 18:30:00,38,18:30:00,29139,29649,26710.0,3263,6562,413,17104,0,10,1493,992,718,297,1,919,0,UK
57150,2024-04-05 19:00:00,39,19:00:00,29611,30119,27321.0,3145,6562,80,17104,0,8,1403,992,900,219,0,892,0,UK
57151,2024-04-05 19:30:00,40,19:30:00,29634,30136,27427.0,3027,6562,0,17104,0,2,1394,993,922,128,0,890,0,UK
57152,2024-04-05 20:00:00,41,20:00:00,29270,29774,27110.0,2987,6562,0,17104,0,4,1394,992,936,87,0,817,0,UK
57153,2024-04-05 20:30:00,42,20:30:00,28509,29014,26339.0,2946,6562,0,17104,0,5,1396,992,936,0,0,811,0,UK
57154,2024-04-05 21:00:00,43,21:00:00,27204,27705,25233.0,2939,6562,0,17104,0,1,1489,992,413,50,0,371,0,UK
57155,2024-04-05 21:30:00,44,21:30:00,26258,26797,24348.0,2931,6562,0,17104,0,0,1496,992,366,23,-39,338,0,UK
57156,2024-04-05 22:00:00,45,22:00:00,24709,25665,22941.0,2929,6562,0,17104,0,0,1467,985,-456,140,107,280,0,UK
57157,2024-04-05 22:30:00,46,22:30:00,23737,24825,22108.0,2927,6562,0,17104,0,1,1464,985,-572,205,26,244,0,UK
57158,2024-04-05 23:00:00,47,23:00:00,22032,25430,20542.0,2908,6562,0,17104,0,8,1326,991,-1010,174,0,-891,0,UK
57159,2024-04-05 23:30:00,48,23:30:00,21112,24772,19784.0,2888,6562,0,17104,0,8,1314,991,-1014,71,0,-1008,0,UK
57160,2024-04-06 00:00:00,1,0:00:00,20344,24488,19078.0,2860,6562,0,17104,0,102,1189,947,-1014,138,0,-1017,0,UK
57161,2024-04-06 00:30:00,2,0:30:00,19958,24132,18542.0,2832,6562,0,17104,0,49,1181,943,-1014,194,0,-1019,0,UK
57162,2024-04-06 01:00:00,3,1:00:00,19858,24495,18297.0,2931,6562,0,17104,0,251,1431,988,-1013,237,0,-897,0,UK
57163,2024-04-06 01:30:00,4,1:30:00,20007,24491,18467.0,3029,6562,0,17104,0,48,1448,991,-1014,315,0,-889,0,UK
57164,2024-04-06 02:00:00,5,2:00:00,19731,24468,18251.0,3139,6562,0,17104,0,187,1151,883,-1014,267,0,-1002,0,UK
57165,2024-04-06 02:30:00,6,2:30:00,19021,23986,17698.0,3248,6562,0,17104,0,389,1118,869,-1015,282,-16,-1011,0,UK
57166,2024-04-06 03:00:00,7,3:00:00,18385,23608,17212.0,3360,6562,0,17104,0,423,721,650,-1013,302,-243,-1010,0,UK
57167,2024-04-06 03:30:00,8,3:30:00,18005,23629,16832.0,3472,6562,0,17104,0,681,678,625,-1014,159,-385,-1010,0,UK
57168,2024-04-06 04:00:00,9,4:00:00,17541,22988,16569.0,3578,6562,0,17104,0,637,344,322,-1015,24,-275,-986,0,UK
57169,2024-04-06 04:30:00,10,4:30:00,17321,22500,16441.0,3683,6562,0,17104,0,476,303,294,-1014,0,-171,-984,0,UK
57170,2024-04-06 05:00:00,11,5:00:00,17119,22587,16318.0,3738,6562,0,17104,0,584,-254,324,-1014,-64,42,-1018,0,UK
57171,2024-04-06 05:30:00,12,5:30:00,17066,22584,16340.0,3793,6562,0,17104,0,412,-321,330,-1015,-215,181,-1021,0,UK
57172,2024-04-06 06:00:00,13,6:00:00,18403,23695,17354.0,3855,6562,0,17104,0,414,176,551,-1016,-322,335,-1006,0,UK
57173,2024-04-06 06:30:00,14,6:30:00,18828,24297,17599.0,3916,6562,35,17104,0,567,250,574,-1015,-351,384,-1005,0,UK
57174,2024-04-06 07:00:00,15,7:00:00,19825,24645,18613.0,3997,6562,366,17104,0,217,1107,757,-1015,-355,212,-938,0,UK
57175,2024-04-06 07:30:00,16,7:30:00,20395,25283,19048.0,4077,6562,785,17104,0,410,1179,775,-1015,-303,139,-890,0,UK
57176,2024-04-06 08:00:00,17,8:00:00,21170,24984,19669.0,4200,6562,1611,17104,0,231,700,847,-966,-347,1,353,0,UK
57177,2024-04-06 08:30:00,18,8:30:00,21046,24942,19522.0,4322,6562,2260,17104,0,357,672,854,-870,-359,-40,489,0,UK
57178,2024-04-06 09:00:00,19,9:00:00,21799,25125,20250.0,4493,6562,2324,17104,0,325,1277,880,747,-442,-289,525,0,UK
57179,2024-04-06 09:30:00,20,9:30:00,21831,25480,20178.0,4663,6562,3071,17104,0,640,1329,882,992,-450,-289,527,0,UK
57180,2024-04-06 10:00:00,21,10:00:00,22045,25425,20264.0,4825,6562,3404,17104,0,413,687,824,957,-450,-247,863,0,UK
57181,2024-04-06 10:30:00,22,10:30:00,22099,25572,20365.0,4987,6562,3458,17104,0,367,633,819,954,-450,-387,887,0,UK
57182,2024-04-06 11:00:00,23,11:00:00,22343,25603,20615.0,5098,6562,3422,17104,0,10,903,874,906,-450,-530,526,0,UK
57183,2024-04-06 11:30:00,24,11:30:00,22183,25439,20445.0,5208,6562,3486,17104,0,6,922,880,902,-450,-531,501,0,UK
57184,2024-04-06 12:00:00,25,12:00:00,21962,25223,20213.0,5280,6562,4012,17104,0,10,810,983,999,-450,-531,964,0,UK
57185,2024-04-06 12:30:00,26,12:30:00,21486,24788,19770.0,5352,6562,4409,17104,0,51,800,991,1004,-450,-531,987,0,UK
57186,2024-04-06 13:00:00,27,13:00:00,20411,23852,18721.0,5436,6562,5372,17104,0,190,1073,903,608,-450,-531,142,0,UK
57187,2024-04-06 13:30:00,28,13:30:00,19453,23276,17821.0,5519,6562,6837,17104,0,572,1095,895,537,-450,-531,68,0,UK
57188,2024-04-06 14:00:00,29,14:00:00,18765,22491,17240.0,5528,6562,6532,17104,0,418,1049,873,284,-450,-531,-57,0,UK
57189,2024-04-06 14:30:00,30,14:30:00,18352,22184,16911.0,5536,6562,6528,17104,0,515,1025,865,249,-450,-531,-66,0,UK
57190,2024-04-06 15:00:00,31,15:00:00,18077,21645,16615.0,5510,6562,5893,17104,0,23,20,459,8,-423,-531,-321,0,UK
57191,2024-04-06 15:30:00,32,15:30:00,18631,22158,17192.0,5484,6562,5296,17104,0,6,-58,423,0,-412,-442,-339,0,UK
57192,2024-04-06 16:00:00,33,16:00:00,19662,23391,18177.0,5464,6562,4601,17104,0,5,782,532,-481,-269,-256,-448,0,UK
57193,2024-04-06 16:30:00,34,16:30:00,20910,24504,19372.0,5443,6562,3691,17104,0,1,887,549,-578,-120,-170,-455,0,UK
57194,2024-04-06 17:00:00,35,17:00:00,22918,26519,21333.0,5362,6562,2934,17104,0,0,1446,954,-792,31,94,-539,0,UK
57195,2024-04-06 17:30:00,36,17:30:00,23771,27369,22158.0,5280,6562,1980,17104,0,1,1498,992,-819,181,11,-528,0,UK
57196,2024-04-06 18:00:00,37,18:00:00,24732,27497,23106.0,5186,6562,1285,17104,0,9,1495,993,-967,291,0,409,0,UK
57197,2024-04-06 18:30:00,38,18:30:00,25390,28099,23698.0,5091,6562,603,17104,0,1,1495,992,-983,259,0,495,0,UK
57198,2024-04-06 19:00:00,39,19:00:00,25920,28528,24310.0,5033,6562,163,17104,0,2,1495,992,-948,227,0,534,0,UK
57199,2024-04-06 19:30:00,40,19:30:00,26209,28799,24641.0,4974,6562,6,17104,0,0,1494,992,-938,246,0,536,0,UK
57200,2024-04-06 20:00:00,41,20:00:00,26273,28825,24702.0,4976,6562,0,17104,0,4,1494,993,-821,344,0,732,0,UK
57201,2024-04-06 20:30:00,42,20:30:00,25727,28301,24195.0,4977,6562,0,17104,0,7,1493,992,-811,264,0,740,0,UK
57202,2024-04-06 21:00:00,43,21:00:00,24489,27697,23036.0,4981,6562,0,17104,0,10,1347,993,-1000,184,0,17,0,UK
57203,2024-04-06 21:30:00,44,21:30:00,23662,27308,22278.0,4984,6562,0,17104,0,224,1322,988,-1015,105,-107,-44,0,UK
57204,2024-04-06 22:00:00,45,22:00:00,22153,26351,20841.0,4990,6562,0,17104,0,299,576,714,-1014,237,-86,-543,0,UK
57205,2024-04-06 22:30:00,46,22:30:00,21246,25852,19931.0,4995,6562,0,17104,0,450,499,683,-1015,375,-306,-579,0,UK
57206,2024-04-06 23:00:00,47,23:00:00,19800,24647,18643.0,4975,6562,0,17104,0,595,0,353,-1014,354,-324,-654,0,UK
57207,2024-04-06 23:30:00,48,23:30:00,18952,23554,17894.0,4955,6562,0,17104,0,532,-38,318,-1015,304,-49,-659,0,UK
